time,window,count,score,edu
2014-01-10 19:00:00,236,123,0.39657858455882355,1
2014-01-10 19:00:00,236,3794,0.34772620872964394,0
2014-01-10 20:00:00,237,112,0.41832499999999995,1
2014-01-10 20:00:00,237,3371,0.34306907971182904,0
2014-01-10 21:00:00,238,73,0.4493496503496504,1
2014-01-10 21:00:00,238,3111,0.373550398044442,0
2014-01-10 22:00:00,239,61,0.24033253588516743,1
2014-01-10 22:00:00,239,3905,0.36319763169395225,0
2014-01-10 23:00:00,240,90,0.34629782608695653,1
2014-01-10 23:00:00,240,4185,0.3663795675033971,0
2014-01-11 00:00:00,241,86,0.4024416666666667,1
2014-01-11 00:00:00,241,4383,0.41728725490196056,0
2014-01-11 01:00:00,242,89,0.06367272727272728,1
2014-01-11 01:00:00,242,3382,0.3457228414902549,0
2014-01-11 02:00:00,243,70,0.4170470085470085,1
2014-01-11 02:00:00,243,2436,0.3355186624065066,0
2014-01-11 03:00:00,244,33,0.9095000000000001,1
2014-01-11 03:00:00,244,1393,0.28924929140461203,0
2014-01-11 04:00:00,245,18,-0.338,1
2014-01-11 04:00:00,245,854,0.3210772748871466,0
2014-01-11 05:00:00,246,5,0,1
2014-01-11 05:00:00,246,506,0.270926807878112,0
2014-01-11 06:00:00,247,13,0.227375,1
2014-01-11 06:00:00,247,671,0.2767292544422054,0
2014-01-11 07:00:00,248,28,-0.2919375,1
2014-01-11 07:00:00,248,893,0.37131772779868855,0
2014-01-11 08:00:00,249,43,0.229020202020202,1
2014-01-11 08:00:00,249,1357,0.384845350920281,0
2014-01-11 09:00:00,250,64,0.34073174872665535,1
2014-01-11 09:00:00,250,2198,0.39218270173297104,0
