time,window,count,score,edu
2014-10-09 03:00:00,196,9,0.442,1
2014-10-09 03:00:00,196,504,0.3793819875776397,0
2014-10-09 04:00:00,197,3,0,1
2014-10-09 04:00:00,197,564,0.23063404605263157,0
2014-10-09 05:00:00,198,12,0,1
2014-10-09 05:00:00,198,717,0.44897560046131496,0
2014-10-09 06:00:00,199,63,0.6829999999999999,1
2014-10-09 06:00:00,199,1611,0.3713358140995447,0
2014-10-09 07:00:00,200,420,0.3933740786240785,1
2014-10-09 07:00:00,200,3180,0.3903961264918653,0
2014-10-09 08:00:00,201,765,0.32134562058945626,1
2014-10-09 08:00:00,201,3537,0.34292542812489624,0
2014-10-09 09:00:00,202,1101,0.4155230525736305,1
2014-10-09 09:00:00,202,3960,0.38012311212814665,0
2014-10-09 10:00:00,203,1245,0.36707862718089995,1
2014-10-09 10:00:00,203,4362,0.41322925926804394,0
2014-10-09 11:00:00,204,1023,0.3995725563909775,1
2014-10-09 11:00:00,204,4488,0.30045366053699385,0
2014-10-09 12:00:00,205,1212,0.30331247339293316,1
2014-10-09 12:00:00,205,4332,0.3860224351360623,0
2014-10-09 13:00:00,206,999,0.2910376785714286,1
2014-10-09 13:00:00,206,3969,0.3262105496529495,0
2014-10-09 14:00:00,207,795,0.3789179300018716,1
2014-10-09 14:00:00,207,4257,0.3088985911418552,0
2014-10-09 15:00:00,208,537,0.2967654320987655,1
2014-10-09 15:00:00,208,4473,0.2780240786542117,0
2014-10-09 16:00:00,209,504,0.17992941176470587,1
2014-10-09 16:00:00,209,5139,0.38102909409760644,0
2014-10-09 17:00:00,210,288,0.35350101981351983,1
2014-10-09 17:00:00,210,4601,0.3925413832596277,0
2014-10-09 18:00:00,211,471,0.301510752688172,1
2014-10-09 18:00:00,211,6894,0.3667051829312605,0
2014-10-09 19:00:00,212,420,0.4579991769547326,1
2014-10-09 19:00:00,212,9195,0.3743717392873299,0
2014-10-09 20:00:00,213,387,0.2992252252252253,1
2014-10-09 20:00:00,213,10827,0.3705553056286308,0
2014-10-09 21:00:00,214,234,0.3807877604166667,1
2014-10-09 21:00:00,214,11181,0.3807567704556817,0
2014-10-09 22:00:00,215,390,0.2981932773109244,1
2014-10-09 22:00:00,215,11253,0.3287340245860582,0
2014-10-09 23:00:00,216,351,0.25306099290780143,1
2014-10-09 23:00:00,216,7524,0.30726452656197556,0
2014-10-10 00:00:00,217,213,0.45083333333333325,1
2014-10-10 00:00:00,217,4926,0.38032908638743446,0
2014-10-10 01:00:00,218,111,0.6527788461538461,1
2014-10-10 01:00:00,218,2721,0.3941042645297964,0
2014-10-10 02:00:00,219,54,0.24,1
2014-10-10 02:00:00,219,1572,0.2772249775964897,0
2014-10-10 03:00:00,220,24,0,1
2014-10-10 03:00:00,220,696,0.2359856856091383,0
2014-10-10 04:00:00,221,15,0.7965,1
2014-10-10 04:00:00,221,546,0.29963369963369973,0
2014-10-10 05:00:00,222,9,0,1
2014-10-10 05:00:00,222,759,0.2885581127733027,0
2014-10-10 06:00:00,223,63,0.3093571428571429,1
2014-10-10 06:00:00,223,1749,0.386465405904059,0
2014-10-10 07:00:00,224,318,0.14011111111111113,1
2014-10-10 07:00:00,224,2757,0.4231138323383845,0
2014-10-10 08:00:00,225,936,0.518375,1
2014-10-10 08:00:00,225,3366,0.3536710811261038,0
2014-10-10 09:00:00,226,1038,0.3445222627737227,1
2014-10-10 09:00:00,226,3843,0.3642275187237099,0
2014-10-10 10:00:00,227,1020,0.3866318085106385,1
2014-10-10 10:00:00,227,4851,0.38701067450495036,0
2014-10-10 11:00:00,228,1032,0.43478746344564506,1
2014-10-10 11:00:00,228,4962,0.33071617578849716,0
2014-10-10 12:00:00,229,960,0.38111151279199107,1
2014-10-10 12:00:00,229,5244,0.33265083348405367,0
2014-10-10 13:00:00,230,753,0.3486156156156155,1
2014-10-10 13:00:00,230,4914,0.35590282198761275,0
2014-10-10 14:00:00,231,639,0.26755985169491525,1
2014-10-10 14:00:00,231,4980,0.3275635625000001,0
2014-10-10 15:00:00,232,372,0.3152529239766082,1
2014-10-10 15:00:00,232,5019,0.36997164583365755,0
2014-10-10 16:00:00,233,240,0.28370588235294114,1
2014-10-10 16:00:00,233,5175,0.36875298472367596,0
2014-10-10 17:00:00,234,297,0.4705553824583269,1
2014-10-10 17:00:00,234,5985,0.376450527214673,0
2014-10-10 18:00:00,235,249,0.3809413265306123,1
2014-10-10 18:00:00,235,6192,0.38892646851503765,0
2014-10-10 19:00:00,236,315,0.42351577503429366,1
2014-10-10 19:00:00,236,6381,0.33324777946084644,0
2014-10-10 20:00:00,237,294,0.5180441176470588,1
2014-10-10 20:00:00,237,6366,0.3390873495783427,0
2014-10-10 21:00:00,238,333,0.4475481481481482,1
2014-10-10 21:00:00,238,6831,0.3397238421154454,0
2014-10-10 22:00:00,239,216,0.5509178921568628,1
2014-10-10 22:00:00,239,8220,0.3684487727870036,0
2014-10-10 23:00:00,240,204,0.35268256578947366,1
2014-10-10 23:00:00,240,7329,0.3374949521332992,0
2014-10-11 00:00:00,241,156,0.2878333333333334,1
2014-10-11 00:00:00,241,5259,0.3871595498406199,0
2014-10-11 01:00:00,242,204,0.48975,1
2014-10-11 01:00:00,242,3360,0.3090074130757089,0
2014-10-11 02:00:00,243,126,0.24260416666666668,1
2014-10-11 02:00:00,243,1929,0.2460614574645538,0
2014-10-11 03:00:00,244,51,-0.0772222222222222,1
2014-10-11 03:00:00,244,1038,0.31007399626517274,0
2014-10-11 04:00:00,245,3,0,1
2014-10-11 04:00:00,245,483,0.27087587657784007,0
2014-10-11 05:00:00,246,15,0,1
2014-10-11 05:00:00,246,504,0.20702546296296298,0
2014-10-11 06:00:00,247,21,0.8042499999999999,1
2014-10-11 06:00:00,247,759,0.31500595238095236,0
2014-10-11 07:00:00,248,48,0.36383529411764703,1
2014-10-11 07:00:00,248,1881,0.3240564408347899,0
2014-10-11 08:00:00,249,117,0.36132954545454543,1
2014-10-11 08:00:00,249,3336,0.4260471386245201,0
2014-10-11 09:00:00,250,237,0.4278952569169961,1
